transaction_id,date,customer_id,product_id,quantity,unit_price,discount,revenue,channel
T0003567,2026-05-12,C0013,P003,1,18.99,0.0,18.99,Store
T0003568,2026-05-12,C0022,P008,3,14.99,0.0,44.97,Store
T0003569,2026-05-12,C0100,P005,4,34.99,0.0,139.96,Store
T0003570,2026-05-12,C0052,P001,1,12.99,0.0,12.99,Store
T0003571,2026-05-12,C0037,P005,3,34.99,0.0,104.97,Mobile
T0003572,2026-05-12,C0053,P008,5,14.99,0.0,74.95,Store
T0003573,2026-05-12,C0115,P001,3,12.99,0.0,38.97,Store
T0003574,2026-05-12,C0042,P005,5,34.99,0.15,148.71,Web
T0003575,2026-05-12,C0005,P006,1,24.99,0.1,22.49,Store
T0003576,2026-05-12,C0024,P008,2,14.99,0.0,29.98,Web
T0003577,2026-05-13,C0120,P001,4,12.99,0.1,46.76,Store
T0003578,2026-05-13,C0018,P004,1,79.99,0.1,71.99,Web
T0003579,2026-05-13,C0028,P008,4,14.99,0.0,59.96,Web
T0003580,2026-05-13,C0048,P003,4,18.99,0.1,68.36,Mobile
T0003581,2026-05-13,C0063,P004,1,79.99,0.0,79.99,Store
T0003582,2026-05-13,C0056,P003,3,18.99,0.0,56.97,Store
T0003583,2026-05-13,C0069,P006,1,24.99,0.05,23.74,Store
T0003584,2026-05-13,C0102,P008,4,14.99,0.1,53.96,Store
T0003585,2026-05-13,C0044,P006,4,24.99,0.0,99.96,Store
T0003586,2026-05-13,C0032,P008,1,14.99,0.05,14.24,Store
T0003587,2026-05-13,C0040,P003,1,18.99,0.05,18.04,Store
T0003588,2026-05-13,C0024,P008,5,14.99,0.1,67.45,Store
T0003589,2026-05-13,C0097,P007,1,29.99,0.1,26.99,Store
T0003590,2026-05-13,C0115,P005,4,34.99,0.1,125.96,Store
T0003591,2026-05-13,C0046,P002,1,6.49,0.05,6.17,Web
T0003592,2026-05-13,C0042,P002,1,6.49,0.0,6.49,Store
T0003593,2026-05-13,C0008,P002,1,6.49,0.0,6.49,Web
T0003594,2026-05-13,C0075,P006,2,24.99,0.0,49.98,Web
T0003595,2026-05-13,C0066,P007,1,29.99,0.05,28.49,Store
T0003596,2026-05-13,C0085,P001,2,12.99,0.05,24.68,Web
T0003597,2026-05-13,C0021,P002,1,6.49,0.0,6.49,Web
T0003598,2026-05-13,C0024,P006,1,24.99,0.0,24.99,Store
T0003599,2026-05-13,C0007,P001,1,12.99,0.1,11.69,Web
T0003600,2026-05-13,C0030,P002,3,6.49,0.05,18.5,Store
T0003601,2026-05-13,C0006,P003,1,18.99,0.0,18.99,Web
T0003602,2026-05-13,C0078,P008,2,14.99,0.0,29.98,Store
T0003603,2026-05-13,C0097,P003,5,18.99,0.1,85.45,Web
T0003604,2026-05-13,C0052,P003,1,18.99,0.0,18.99,Web
T0003605,2026-05-13,C0114,P004,5,79.99,0.0,399.95,Store
T0003606,2026-05-13,C0101,P004,1,79.99,0.0,79.99,Store
T0003607,2026-05-14,C0079,P004,1,79.99,0.15,67.99,Web
T0003608,2026-05-14,C0101,P006,2,24.99,0.0,49.98,Web
T0003609,2026-05-14,C0075,P001,1,12.99,0.1,11.69,Store
T0003610,2026-05-14,C0103,P008,1,14.99,0.0,14.99,Store
T0003611,2026-05-14,C0091,P008,2,14.99,0.1,26.98,Store
T0003612,2026-05-14,C0062,P004,2,79.99,0.0,159.98,Mobile
T0003613,2026-05-14,C0113,P001,5,12.99,0.0,64.95,Mobile
T0003614,2026-05-14,C0010,P003,3,18.99,0.05,54.12,Store
T0003615,2026-05-14,C0044,P005,6,34.99,0.0,209.94,Web
T0003616,2026-05-14,C0008,P001,2,12.99,0.0,25.98,Store
T0003617,2026-05-14,C0074,P006,1,24.99,0.1,22.49,Store
T0003618,2026-05-14,C0022,P003,4,18.99,0.0,75.96,Store
T0003619,2026-05-14,C0081,P004,3,79.99,0.05,227.97,Web
T0003620,2026-05-14,C0089,P001,3,12.99,0.0,38.97,Store
T0003621,2026-05-14,C0043,P002,2,6.49,0.0,12.98,Store
T0003622,2026-05-14,C0070,P003,2,18.99,0.1,34.18,Store
T0003623,2026-05-14,C0082,P001,1,12.99,0.0,12.99,Web
T0003624,2026-05-14,C0064,P002,1,6.49,0.0,6.49,Web
T0003625,2026-05-14,C0113,P005,3,34.99,0.0,104.97,Web
T0003626,2026-05-14,C0091,P001,3,12.99,0.0,38.97,Web
T0003627,2026-05-14,C0073,P008,4,14.99,0.0,59.96,Store
T0003628,2026-05-14,C0039,P008,3,14.99,0.05,42.72,Mobile
T0003629,2026-05-14,C0115,P003,1,18.99,0.0,18.99,Web
T0003630,2026-05-14,C0005,P001,1,12.99,0.05,12.34,Mobile
T0003631,2026-05-14,C0099,P006,6,24.99,0.0,149.94,Store
T0003632,2026-05-14,C0077,P002,1,6.49,0.0,6.49,Store
T0003633,2026-05-14,C0005,P002,4,6.49,0.0,25.96,Mobile
T0003634,2026-05-14,C0068,P003,2,18.99,0.0,37.98,Store
T0003635,2026-05-14,C0117,P004,1,79.99,0.0,79.99,Store
T0003636,2026-05-14,C0049,P007,4,29.99,0.05,113.96,Web
T0003637,2026-05-14,C0118,P005,1,34.99,0.0,34.99,Store
T0003638,2026-05-14,C0014,P005,1,34.99,0.05,33.24,Store
T0003639,2026-05-15,C0061,P006,3,24.99,0.1,67.47,Web
T0003640,2026-05-15,C0094,P001,1,12.99,0.0,12.99,Web
T0003641,2026-05-15,C0038,P002,1,6.49,0.05,6.17,Web
T0003642,2026-05-15,C0008,P007,4,29.99,0.0,119.96,Store
T0003643,2026-05-15,C0033,P005,3,34.99,0.1,94.47,Web
T0003644,2026-05-15,C0098,P007,3,29.99,0.0,89.97,Store
T0003645,2026-05-15,C0018,P002,1,6.49,0.0,6.49,Store
T0003646,2026-05-15,C0119,P001,1,12.99,0.05,12.34,Web
T0003647,2026-05-15,C0085,P001,1,12.99,0.0,12.99,Web
T0003648,2026-05-15,C0014,P007,1,29.99,0.1,26.99,Store
T0003649,2026-05-15,C0002,P006,3,24.99,0.05,71.22,Web
T0003650,2026-05-15,C0045,P002,2,6.49,0.0,12.98,Mobile
T0003651,2026-05-15,C0082,P008,4,14.99,0.0,59.96,Web
T0003652,2026-05-15,C0059,P003,4,18.99,0.0,75.96,Web
T0003653,2026-05-15,C0101,P005,1,34.99,0.15,29.74,Store
T0003654,2026-05-15,C0032,P004,1,79.99,0.0,79.99,Web
T0003655,2026-05-15,C0026,P002,2,6.49,0.1,11.68,Store
T0003656,2026-05-15,C0049,P006,2,24.99,0.0,49.98,Mobile
T0003657,2026-05-15,C0118,P001,2,12.99,0.0,25.98,Store
T0003658,2026-05-15,C0034,P006,1,24.99,0.0,24.99,Mobile
T0003659,2026-05-15,C0057,P005,3,34.99,0.05,99.72,Store
T0003660,2026-05-15,C0115,P007,2,29.99,0.0,59.98,Web
T0003661,2026-05-15,C0022,P003,4,18.99,0.0,75.96,Store
T0003662,2026-05-15,C0001,P005,1,34.99,0.0,34.99,Store
T0003663,2026-05-15,C0112,P002,1,6.49,0.0,6.49,Store
T0003664,2026-05-15,C0026,P004,1,79.99,0.1,71.99,Store
T0003665,2026-05-15,C0115,P007,1,29.99,0.0,29.99,Store
T0003666,2026-05-15,C0018,P002,3,6.49,0.15,16.55,Web
T0003667,2026-05-15,C0062,P006,2,24.99,0.0,49.98,Web
T0003668,2026-05-15,C0064,P008,4,14.99,0.0,59.96,Web
T0003669,2026-05-15,C0112,P007,4,29.99,0.1,107.96,Web
T0003670,2026-05-16,C0098,P005,2,34.99,0.05,66.48,Store
T0003671,2026-05-16,C0073,P004,2,79.99,0.05,151.98,Web
T0003672,2026-05-16,C0103,P001,1,12.99,0.0,12.99,Mobile
T0003673,2026-05-16,C0056,P002,2,6.49,0.05,12.33,Web
T0003674,2026-05-16,C0021,P005,1,34.99,0.05,33.24,Store
T0003675,2026-05-16,C0094,P001,1,12.99,0.0,12.99,Mobile
T0003676,2026-05-16,C0050,P008,1,14.99,0.05,14.24,Web
T0003677,2026-05-16,C0007,P007,2,29.99,0.0,59.98,Web
T0003678,2026-05-16,C0016,P004,1,79.99,0.0,79.99,Web
T0003679,2026-05-16,C0072,P001,2,12.99,0.0,25.98,Store
T0003680,2026-05-16,C0075,P005,1,34.99,0.15,29.74,Web
T0003681,2026-05-16,C0061,P003,3,18.99,0.1,51.27,Store
T0003682,2026-05-16,C0048,P008,3,14.99,0.0,44.97,Store
T0003683,2026-05-16,C0087,P005,5,34.99,0.0,174.95,Store
T0003684,2026-05-16,C0110,P001,3,12.99,0.0,38.97,Web
T0003685,2026-05-16,C0028,P006,4,24.99,0.1,89.96,Store
T0003686,2026-05-16,C0051,P001,5,12.99,0.0,64.95,Store
T0003687,2026-05-16,C0058,P003,2,18.99,0.0,37.98,Store
T0003688,2026-05-16,C0077,P004,1,79.99,0.15,67.99,Store
T0003689,2026-05-16,C0108,P008,2,14.99,0.05,28.48,Web
T0003690,2026-05-16,C0089,P007,1,29.99,0.0,29.99,Store
T0003691,2026-05-16,C0014,P001,3,12.99,0.0,38.97,Web
T0003692,2026-05-16,C0098,P005,2,34.99,0.1,62.98,Mobile
T0003693,2026-05-16,C0020,P003,4,18.99,0.1,68.36,Web
T0003694,2026-05-16,C0023,P004,3,79.99,0.05,227.97,Store
T0003695,2026-05-16,C0037,P003,3,18.99,0.0,56.97,Store
T0003696,2026-05-16,C0023,P002,1,6.49,0.0,6.49,Mobile
T0003697,2026-05-16,C0030,P005,2,34.99,0.0,69.98,Store
T0003698,2026-05-16,C0082,P006,5,24.99,0.1,112.45,Web
T0003699,2026-05-16,C0070,P004,2,79.99,0.0,159.98,Store
T0003700,2026-05-16,C0116,P004,6,79.99,0.0,479.94,Store
T0003701,2026-05-16,C0039,P007,6,29.99,0.0,179.94,Web
T0003702,2026-05-16,C0056,P003,2,18.99,0.0,37.98,Mobile
T0003703,2026-05-16,C0116,P003,1,18.99,0.0,18.99,Store
T0003704,2026-05-17,C0064,P007,3,29.99,0.0,89.97,Store
T0003705,2026-05-17,C0027,P004,1,79.99,0.0,79.99,Store
T0003706,2026-05-17,C0058,P005,3,34.99,0.0,104.97,Store
T0003707,2026-05-17,C0008,P005,1,34.99,0.1,31.49,Web
T0003708,2026-05-17,C0050,P002,2,6.49,0.0,12.98,Mobile
T0003709,2026-05-17,C0029,P007,3,29.99,0.0,89.97,Web
T0003710,2026-05-17,C0051,P005,1,34.99,0.05,33.24,Web
T0003711,2026-05-17,C0065,P005,2,34.99,0.0,69.98,Web
T0003712,2026-05-17,C0030,P008,1,14.99,0.0,14.99,Store
T0003713,2026-05-17,C0052,P008,2,14.99,0.0,29.98,Web
T0003714,2026-05-17,C0004,P008,6,14.99,0.0,89.94,Store
T0003715,2026-05-17,C0043,P002,1,6.49,0.0,6.49,Store
T0003716,2026-05-17,C0088,P007,2,29.99,0.0,59.98,Store
T0003717,2026-05-17,C0036,P005,2,34.99,0.1,62.98,Web
T0003718,2026-05-17,C0063,P004,1,79.99,0.0,79.99,Mobile
T0003719,2026-05-17,C0077,P003,4,18.99,0.0,75.96,Store
T0003720,2026-05-17,C0010,P006,2,24.99,0.0,49.98,Web
T0003721,2026-05-17,C0017,P007,1,29.99,0.1,26.99,Store
T0003722,2026-05-17,C0012,P004,1,79.99,0.0,79.99,Store
T0003723,2026-05-17,C0069,P007,5,29.99,0.0,149.95,Mobile
T0003724,2026-05-17,C0058,P007,1,29.99,0.0,29.99,Web
T0003725,2026-05-17,C0004,P006,2,24.99,0.05,47.48,Web
T0003726,2026-05-18,C0119,P003,2,18.99,0.15,32.28,Web
T0003727,2026-05-18,C0084,P005,1,34.99,0.0,34.99,Mobile
T0003728,2026-05-18,C0007,P008,1,14.99,0.0,14.99,Store
T0003729,2026-05-18,C0053,P003,3,18.99,0.0,56.97,Store
T0003730,2026-05-18,C0056,P007,3,29.99,0.1,80.97,Store
T0003731,2026-05-18,C0034,P004,2,79.99,0.1,143.98,Store
T0003732,2026-05-18,C0012,P001,2,12.99,0.0,25.98,Store
T0003733,2026-05-18,C0011,P006,1,24.99,0.05,23.74,Web
T0003734,2026-05-18,C0037,P007,2,29.99,0.15,50.98,Mobile
T0003735,2026-05-18,C0056,P008,1,14.99,0.0,14.99,Store
T0003736,2026-05-18,C0093,P006,1,24.99,0.0,24.99,Store
T0003737,2026-05-18,C0001,P003,2,18.99,0.05,36.08,Store
T0003738,2026-05-18,C0081,P003,1,18.99,0.1,17.09,Mobile
T0003739,2026-05-18,C0080,P007,2,29.99,0.05,56.98,Web
T0003740,2026-05-18,C0042,P001,1,12.99,0.0,12.99,Store
T0003741,2026-05-18,C0097,P008,1,14.99,0.0,14.99,Store
T0003742,2026-05-18,C0005,P007,1,29.99,0.15,25.49,Mobile
T0003743,2026-05-18,C0094,P004,1,79.99,0.15,67.99,Store
T0003744,2026-05-18,C0094,P003,2,18.99,0.0,37.98,Store
T0003745,2026-05-18,C0090,P008,3,14.99,0.05,42.72,Web
T0003746,2026-05-18,C0038,P008,1,14.99,0.0,14.99,Store
T0003747,2026-05-18,C0055,P004,2,79.99,0.1,143.98,Store
T0003748,2026-05-18,C0056,P004,3,79.99,0.15,203.97,Store
T0003749,2026-05-18,C0006,P005,2,34.99,0.0,69.98,Store
T0003750,2026-05-19,C0056,P007,2,29.99,0.0,59.98,Store
T0003751,2026-05-19,C0047,P001,1,12.99,0.05,12.34,Store
T0003752,2026-05-19,C0093,P002,4,6.49,0.0,25.96,Mobile
T0003753,2026-05-19,C0033,P002,2,6.49,0.1,11.68,Web
T0003754,2026-05-19,C0059,P007,1,29.99,0.05,28.49,Web
T0003755,2026-05-19,C0045,P004,2,79.99,0.0,159.98,Store
T0003756,2026-05-19,C0056,P004,1,79.99,0.1,71.99,Store
T0003757,2026-05-19,C0071,P006,1,24.99,0.0,24.99,Mobile
T0003758,2026-05-19,C0008,P005,4,34.99,0.0,139.96,Web
T0003759,2026-05-19,C0003,P003,2,18.99,0.1,34.18,Mobile
T0003760,2026-05-19,C0080,P006,1,24.99,0.15,21.24,Store
T0003761,2026-05-19,C0052,P004,1,79.99,0.0,79.99,Store
T0003762,2026-05-19,C0108,P005,2,34.99,0.05,66.48,Mobile
T0003763,2026-05-19,C0037,P008,1,14.99,0.1,13.49,Web
T0003764,2026-05-19,C0097,P003,4,18.99,0.0,75.96,Mobile
T0003765,2026-05-19,C0004,P003,3,18.99,0.15,48.42,Store
T0003766,2026-05-19,C0117,P004,1,79.99,0.05,75.99,Store
T0003767,2026-05-19,C0042,P004,4,79.99,0.0,319.96,Store
T0003768,2026-05-19,C0102,P005,2,34.99,0.15,59.48,Store
T0003769,2026-05-19,C0088,P004,3,79.99,0.1,215.97,Web
T0003770,2026-05-19,C0022,P008,1,14.99,0.0,14.99,Web
T0003771,2026-05-20,C0023,P001,1,12.99,0.0,12.99,Store
T0003772,2026-05-20,C0071,P001,3,12.99,0.0,38.97,Web
T0003773,2026-05-20,C0034,P005,1,34.99,0.15,29.74,Store
T0003774,2026-05-20,C0065,P005,1,34.99,0.0,34.99,Web
T0003775,2026-05-20,C0006,P004,3,79.99,0.05,227.97,Store
T0003776,2026-05-20,C0115,P002,2,6.49,0.0,12.98,Store
T0003777,2026-05-20,C0017,P007,1,29.99,0.0,29.99,Web
T0003778,2026-05-20,C0057,P001,2,12.99,0.0,25.98,Mobile
T0003779,2026-05-20,C0068,P008,3,14.99,0.0,44.97,Mobile
T0003780,2026-05-20,C0014,P007,3,29.99,0.05,85.47,Web
T0003781,2026-05-20,C0041,P003,1,18.99,0.15,16.14,Store
T0003782,2026-05-20,C0093,P006,1,24.99,0.0,24.99,Store
T0003783,2026-05-20,C0045,P004,1,79.99,0.05,75.99,Web
T0003784,2026-05-20,C0058,P008,1,14.99,0.15,12.74,Web
T0003785,2026-05-20,C0027,P007,5,29.99,0.0,149.95,Store
T0003786,2026-05-20,C0034,P005,2,34.99,0.1,62.98,Store
T0003787,2026-05-20,C0044,P003,3,18.99,0.0,56.97,Mobile
T0003788,2026-05-20,C0092,P005,2,34.99,0.1,62.98,Store
T0003789,2026-05-20,C0082,P003,1,18.99,0.0,18.99,Web
T0003790,2026-05-20,C0074,P005,2,34.99,0.0,69.98,Mobile
T0003791,2026-05-20,C0059,P004,2,79.99,0.05,151.98,Store
T0003792,2026-05-20,C0021,P005,4,34.99,0.05,132.96,Store
T0003793,2026-05-20,C0111,P003,1,18.99,0.05,18.04,Store
T0003794,2026-05-20,C0074,P007,3,29.99,0.0,89.97,Store
T0003795,2026-05-20,C0007,P001,1,12.99,0.05,12.34,Store
T0003796,2026-05-20,C0063,P007,2,29.99,0.0,59.98,Store
T0003797,2026-05-20,C0106,P006,2,24.99,0.15,42.48,Store
T0003798,2026-05-20,C0047,P003,1,18.99,0.0,18.99,Web
T0003799,2026-05-21,C0008,P002,1,6.49,0.05,6.17,Store
T0003800,2026-05-21,C0024,P003,2,18.99,0.1,34.18,Store
T0003801,2026-05-21,C0090,P008,2,14.99,0.1,26.98,Store
T0003802,2026-05-21,C0033,P005,2,34.99,0.0,69.98,Mobile
T0003803,2026-05-21,C0010,P007,1,29.99,0.0,29.99,Store
T0003804,2026-05-21,C0063,P002,1,6.49,0.1,5.84,Mobile
T0003805,2026-05-21,C0097,P005,2,34.99,0.05,66.48,Web
T0003806,2026-05-21,C0015,P008,2,14.99,0.15,25.48,Store
T0003807,2026-05-21,C0025,P002,1,6.49,0.0,6.49,Web
T0003808,2026-05-21,C0118,P007,1,29.99,0.0,29.99,Mobile
T0003809,2026-05-21,C0030,P006,2,24.99,0.1,44.98,Mobile
T0003810,2026-05-21,C0025,P006,1,24.99,0.0,24.99,Store
T0003811,2026-05-21,C0090,P006,1,24.99,0.0,24.99,Web
T0003812,2026-05-21,C0032,P008,1,14.99,0.0,14.99,Mobile
T0003813,2026-05-21,C0060,P005,3,34.99,0.05,99.72,Mobile
T0003814,2026-05-21,C0075,P006,3,24.99,0.0,74.97,Mobile
T0003815,2026-05-21,C0071,P005,5,34.99,0.0,174.95,Web
T0003816,2026-05-21,C0036,P001,1,12.99,0.1,11.69,Store
T0003817,2026-05-21,C0089,P008,3,14.99,0.0,44.97,Store
T0003818,2026-05-21,C0116,P003,2,18.99,0.1,34.18,Store
T0003819,2026-05-21,C0045,P006,1,24.99,0.0,24.99,Mobile
T0003820,2026-05-21,C0089,P006,2,24.99,0.1,44.98,Store
T0003821,2026-05-21,C0051,P004,2,79.99,0.0,159.98,Store
T0003822,2026-05-21,C0057,P007,1,29.99,0.0,29.99,Store
T0003823,2026-05-21,C0011,P007,1,29.99,0.05,28.49,Web
T0003824,2026-05-21,C0042,P008,2,14.99,0.0,29.98,Store
T0003825,2026-05-22,C0009,P003,2,18.99,0.0,37.98,Store
T0003826,2026-05-22,C0022,P007,3,29.99,0.0,89.97,Mobile
T0003827,2026-05-22,C0107,P008,4,14.99,0.05,56.96,Store
T0003828,2026-05-22,C0010,P006,2,24.99,0.1,44.98,Store
T0003829,2026-05-22,C0097,P007,1,29.99,0.0,29.99,Web
T0003830,2026-05-22,C0078,P001,1,12.99,0.05,12.34,Store
T0003831,2026-05-22,C0057,P004,2,79.99,0.15,135.98,Mobile
T0003832,2026-05-22,C0118,P003,2,18.99,0.15,32.28,Store
T0003833,2026-05-22,C0018,P004,1,79.99,0.0,79.99,Mobile
T0003834,2026-05-22,C0071,P008,1,14.99,0.05,14.24,Store
T0003835,2026-05-22,C0090,P001,4,12.99,0.0,51.96,Web
T0003836,2026-05-22,C0001,P007,2,29.99,0.0,59.98,Store
T0003837,2026-05-22,C0018,P007,4,29.99,0.0,119.96,Store
T0003838,2026-05-22,C0077,P004,1,79.99,0.0,79.99,Store
T0003839,2026-05-22,C0052,P002,2,6.49,0.1,11.68,Web
T0003840,2026-05-22,C0066,P004,2,79.99,0.05,151.98,Web
T0003841,2026-05-22,C0070,P007,3,29.99,0.0,89.97,Web
T0003842,2026-05-22,C0118,P005,1,34.99,0.05,33.24,Store
T0003843,2026-05-22,C0101,P006,4,24.99,0.1,89.96,Store
T0003844,2026-05-22,C0030,P002,2,6.49,0.0,12.98,Web
T0003845,2026-05-22,C0020,P005,3,34.99,0.0,104.97,Store
T0003846,2026-05-22,C0120,P004,1,79.99,0.0,79.99,Store
T0003847,2026-05-22,C0017,P004,2,79.99,0.15,135.98,Store
T0003848,2026-05-22,C0039,P008,1,14.99,0.1,13.49,Mobile
T0003849,2026-05-22,C0042,P002,1,6.49,0.05,6.17,Store
T0003850,2026-05-22,C0014,P006,3,24.99,0.1,67.47,Store
T0003851,2026-05-22,C0112,P005,2,34.99,0.0,69.98,Web
T0003852,2026-05-22,C0051,P006,2,24.99,0.0,49.98,Mobile
T0003853,2026-05-22,C0014,P006,1,24.99,0.1,22.49,Store
T0003854,2026-05-22,C0034,P002,1,6.49,0.0,6.49,Store
T0003855,2026-05-22,C0019,P005,1,34.99,0.0,34.99,Web
T0003856,2026-05-22,C0004,P005,2,34.99,0.05,66.48,Web
T0003857,2026-05-22,C0034,P006,1,24.99,0.1,22.49,Store
T0003858,2026-05-22,C0064,P005,1,34.99,0.0,34.99,Web
T0003859,2026-05-23,C0047,P008,2,14.99,0.0,29.98,Web
T0003860,2026-05-23,C0032,P002,2,6.49,0.0,12.98,Mobile
T0003861,2026-05-23,C0007,P002,1,6.49,0.0,6.49,Web
T0003862,2026-05-23,C0030,P002,2,6.49,0.05,12.33,Web
T0003863,2026-05-23,C0072,P001,1,12.99,0.1,11.69,Web
T0003864,2026-05-23,C0020,P001,2,12.99,0.0,25.98,Store
T0003865,2026-05-23,C0110,P003,1,18.99,0.0,18.99,Store
T0003866,2026-05-23,C0027,P001,2,12.99,0.05,24.68,Store
T0003867,2026-05-23,C0082,P003,1,18.99,0.0,18.99,Store
T0003868,2026-05-23,C0112,P004,1,79.99,0.0,79.99,Store
T0003869,2026-05-23,C0062,P005,1,34.99,0.0,34.99,Store
T0003870,2026-05-23,C0066,P004,2,79.99,0.0,159.98,Mobile
T0003871,2026-05-23,C0076,P002,3,6.49,0.0,19.47,Web
T0003872,2026-05-23,C0062,P002,3,6.49,0.1,17.52,Mobile
T0003873,2026-05-23,C0077,P002,3,6.49,0.0,19.47,Store
T0003874,2026-05-23,C0076,P001,2,12.99,0.05,24.68,Store
T0003875,2026-05-23,C0001,P001,1,12.99,0.0,12.99,Web
T0003876,2026-05-23,C0048,P002,3,6.49,0.0,19.47,Store
T0003877,2026-05-23,C0016,P003,4,18.99,0.0,75.96,Mobile
T0003878,2026-05-23,C0032,P007,3,29.99,0.15,76.47,Store
T0003879,2026-05-23,C0081,P003,1,18.99,0.0,18.99,Web
T0003880,2026-05-23,C0044,P001,2,12.99,0.05,24.68,Mobile
T0003881,2026-05-23,C0085,P007,3,29.99,0.05,85.47,Store
T0003882,2026-05-23,C0004,P007,3,29.99,0.0,89.97,Mobile
T0003883,2026-05-23,C0094,P006,1,24.99,0.0,24.99,Store
T0003884,2026-05-23,C0053,P002,1,6.49,0.0,6.49,Store
T0003885,2026-05-23,C0041,P001,3,12.99,0.0,38.97,Web
T0003886,2026-05-23,C0070,P002,1,6.49,0.0,6.49,Web
T0003887,2026-05-23,C0017,P001,3,12.99,0.05,37.02,Store
T0003888,2026-05-24,C0055,P007,2,29.99,0.1,53.98,Store
T0003889,2026-05-24,C0033,P001,3,12.99,0.1,35.07,Web
T0003890,2026-05-24,C0116,P008,2,14.99,0.05,28.48,Web
T0003891,2026-05-24,C0004,P003,3,18.99,0.0,56.97,Web
T0003892,2026-05-24,C0061,P003,3,18.99,0.0,56.97,Store
T0003893,2026-05-24,C0110,P004,1,79.99,0.0,79.99,Web
T0003894,2026-05-24,C0049,P002,2,6.49,0.05,12.33,Mobile
T0003895,2026-05-24,C0113,P002,1,6.49,0.0,6.49,Mobile
T0003896,2026-05-24,C0074,P003,2,18.99,0.0,37.98,Store
T0003897,2026-05-24,C0056,P006,2,24.99,0.0,49.98,Web
T0003898,2026-05-24,C0032,P002,1,6.49,0.0,6.49,Web
T0003899,2026-05-24,C0009,P001,1,12.99,0.0,12.99,Web
T0003900,2026-05-24,C0050,P001,1,12.99,0.15,11.04,Store
T0003901,2026-05-24,C0026,P005,1,34.99,0.15,29.74,Store
T0003902,2026-05-24,C0074,P006,2,24.99,0.0,49.98,Store
T0003903,2026-05-24,C0033,P001,1,12.99,0.05,12.34,Store
T0003904,2026-05-24,C0030,P004,3,79.99,0.0,239.97,Web
T0003905,2026-05-24,C0075,P005,1,34.99,0.05,33.24,Store
T0003906,2026-05-24,C0054,P007,2,29.99,0.0,59.98,Web
T0003907,2026-05-24,C0105,P001,1,12.99,0.0,12.99,Web
T0003908,2026-05-24,C0027,P007,2,29.99,0.0,59.98,Mobile
T0003909,2026-05-24,C0090,P003,3,18.99,0.0,56.97,Web
T0003910,2026-05-24,C0017,P004,1,79.99,0.0,79.99,Store
T0003911,2026-05-24,C0026,P006,1,24.99,0.0,24.99,Web
T0003912,2026-05-24,C0084,P008,1,14.99,0.1,13.49,Store
T0003913,2026-05-24,C0019,P005,1,34.99,0.05,33.24,Store
T0003914,2026-05-24,C0024,P008,1,14.99,0.0,14.99,Mobile
T0003915,2026-05-24,C0021,P005,1,34.99,0.0,34.99,Store
T0003916,2026-05-24,C0030,P003,1,18.99,0.1,17.09,Store
T0003917,2026-05-24,C0030,P002,1,6.49,0.05,6.17,Store
T0003918,2026-05-24,C0118,P005,4,34.99,0.05,132.96,Store
T0003919,2026-05-24,C0029,P006,2,24.99,0.0,49.98,Mobile
T0003920,2026-05-24,C0039,P008,1,14.99,0.05,14.24,Store
T0003921,2026-05-25,C0106,P005,1,34.99,0.0,34.99,Web
T0003922,2026-05-25,C0097,P002,3,6.49,0.0,19.47,Store
T0003923,2026-05-25,C0096,P001,1,12.99,0.0,12.99,Store
T0003924,2026-05-25,C0114,P003,5,18.99,0.1,85.45,Store
T0003925,2026-05-25,C0083,P004,3,79.99,0.05,227.97,Store
T0003926,2026-05-25,C0062,P006,5,24.99,0.0,124.95,Mobile
T0003927,2026-05-25,C0024,P003,1,18.99,0.0,18.99,Mobile
T0003928,2026-05-25,C0064,P006,2,24.99,0.0,49.98,Mobile
T0003929,2026-05-25,C0085,P008,2,14.99,0.0,29.98,Web
T0003930,2026-05-25,C0101,P006,1,24.99,0.05,23.74,Web
T0003931,2026-05-25,C0101,P004,2,79.99,0.0,159.98,Store
T0003932,2026-05-25,C0117,P003,1,18.99,0.0,18.99,Web
T0003933,2026-05-25,C0036,P005,2,34.99,0.1,62.98,Web
T0003934,2026-05-25,C0003,P001,1,12.99,0.0,12.99,Store
T0003935,2026-05-25,C0084,P001,4,12.99,0.0,51.96,Web
T0003936,2026-05-25,C0109,P001,2,12.99,0.0,25.98,Mobile
T0003937,2026-05-25,C0049,P008,1,14.99,0.05,14.24,Mobile
T0003938,2026-05-25,C0044,P008,3,14.99,0.0,44.97,Store
T0003939,2026-05-25,C0048,P005,2,34.99,0.0,69.98,Web
T0003940,2026-05-25,C0062,P002,4,6.49,0.0,25.96,Web
T0003941,2026-05-25,C0035,P004,1,79.99,0.0,79.99,Web
T0003942,2026-05-25,C0006,P005,1,34.99,0.0,34.99,Store
T0003943,2026-05-25,C0110,P002,4,6.49,0.05,24.66,Web
T0003944,2026-05-25,C0017,P005,1,34.99,0.0,34.99,Store
T0003945,2026-05-25,C0045,P001,6,12.99,0.05,74.04,Mobile
T0003946,2026-05-25,C0088,P007,1,29.99,0.05,28.49,Store
T0003947,2026-05-26,C0026,P001,1,12.99,0.05,12.34,Store
T0003948,2026-05-26,C0007,P008,2,14.99,0.15,25.48,Mobile
T0003949,2026-05-26,C0049,P007,2,29.99,0.0,59.98,Mobile
T0003950,2026-05-26,C0112,P001,1,12.99,0.1,11.69,Mobile
